product_id,product_name,category,brand,original_price,current_price,discount_percent,rating,num_reviews,monthly_sales,stock_quantity,prime_eligible,date_added,seller_type,shipping_weight,dimensions,availability
ASIN_036212,Adidas Sports & Outdoors Product 36212,Sports & Outdoors,Adidas,118.68,118.68,0.0,4.3,4,0,70,False,2023-03-02,Amazon,0.97,26x44x25,In Stock
ASIN_036213,Pampers Baby Products Product 36213,Baby Products,Pampers,170.1,143.17,15.8,4.1,77,15,96,False,2023-11-18,Amazon Warehouse,3.14,29x44x10,Limited Stock
ASIN_036214,Penguin Books Product 36214,Books,Penguin,24.31,24.31,0.0,3.5,22,2,71,True,2023-10-30,Third-party,0.19,35x22x6,Pre-order
ASIN_036215,HP Electronics Product 36215,Electronics,HP,1141.03,1141.03,0.0,4.3,160,21,446,True,2023-09-28,Amazon Warehouse,2.27,38x20x8,Pre-order
ASIN_036216,Pedigree Pet Supplies Product 36216,Pet Supplies,Pedigree,57.12,57.12,0.0,3.8,11,1,28,True,2023-03-28,Amazon,3.31,40x27x13,Limited Stock
ASIN_036217,L'Oreal Beauty & Personal Care Product 36217,Beauty & Personal Care,L'Oreal,10.52,7.8,25.9,4.1,23,2,35,True,2024-12-17,Amazon Warehouse,0.74,17x6x21,Pre-order
ASIN_036218,Penguin Books Product 36218,Books,Penguin,37.86,37.86,0.0,3.5,6,3,80,True,2024-05-17,Amazon,3.21,43x12x21,In Stock
ASIN_036219,Bosch Automotive Product 36219,Automotive,Bosch,912.92,912.92,0.0,3.4,29,2,19,False,2024-12-23,Amazon,2.55,21x20x8,In Stock
ASIN_036220,Columbia Sports & Outdoors Product 36220,Sports & Outdoors,Columbia,549.53,343.58,37.5,4.1,112,14,52,False,2024-03-18,Amazon Warehouse,0.78,27x13x17,Limited Stock
ASIN_036221,Instant Pot Home & Kitchen Product 36221,Home & Kitchen,Instant Pot,389.09,282.36,27.4,4.7,351,73,435,True,2024-12-01,Third-party,3.11,37x48x11,In Stock
ASIN_036222,Chemical Guys Automotive Product 36222,Automotive,Chemical Guys,821.98,821.98,0.0,4.7,89,12,59,True,2024-01-14,Third-party,12.06,11x25x13,In Stock
ASIN_036223,Nike Sports & Outdoors Product 36223,Sports & Outdoors,Nike,592.22,407.08,31.3,4.3,67,6,47,True,2023-04-11,Amazon Warehouse,0.93,47x23x21,Pre-order
ASIN_036224,Playmobil Toys & Games Product 36224,Toys & Games,Playmobil,132.92,67.16,49.5,4.2,91,9,60,False,2024-08-22,Third-party,1.53,28x12x3,Limited Stock
ASIN_036225,Worx Garden & Outdoor Product 36225,Garden & Outdoor,Worx,62.19,62.19,0.0,4.7,7,3,85,True,2024-10-31,Third-party,0.57,27x9x17,Limited Stock
ASIN_036226,HarperCollins Books Product 36226,Books,HarperCollins,41.7,41.7,0.0,3.6,26,7,86,True,2023-06-27,Amazon Warehouse,0.31,37x26x8,Pre-order
ASIN_036227,Pyrex Home & Kitchen Product 36227,Home & Kitchen,Pyrex,218.24,218.24,0.0,3.7,8,2,21,True,2023-06-02,Third-party,3.84,34x40x29,Pre-order
ASIN_036228,Canon Electronics Product 36228,Electronics,Canon,1416.15,817.22,42.3,4.7,410,125,297,True,2024-12-25,Amazon,2.06,26x26x29,In Stock
ASIN_036229,Cuisinart Home & Kitchen Product 36229,Home & Kitchen,Cuisinart,46.63,46.63,0.0,4.5,244,62,336,True,2023-11-03,Amazon Warehouse,0.85,47x11x24,Pre-order
ASIN_036230,Sony Electronics Product 36230,Electronics,Sony,1299.22,1299.22,0.0,3.9,9,3,47,True,2024-04-01,Amazon Warehouse,2.96,31x33x23,In Stock
ASIN_036231,Castrol Automotive Product 36231,Automotive,Castrol,900.01,900.01,0.0,3.7,19,1,81,True,2024-10-06,Amazon Warehouse,0.4,49x20x28,Pre-order
ASIN_036232,Penguin Books Product 36232,Books,Penguin,9.09,9.09,0.0,4.3,17,2,62,True,2023-03-22,Third-party,1.62,24x9x10,In Stock
ASIN_036233,Mobil Automotive Product 36233,Automotive,Mobil,809.86,809.86,0.0,4.1,13,0,44,False,2023-04-30,Amazon,0.53,39x48x18,Limited Stock
ASIN_036234,Penguin Books Product 36234,Books,Penguin,49.54,49.54,0.0,3.0,14,2,92,True,2024-06-29,Amazon Warehouse,2.18,45x26x15,In Stock
ASIN_036235,Adidas Sports & Outdoors Product 36235,Sports & Outdoors,Adidas,753.77,753.77,0.0,3.5,19,3,26,True,2023-11-25,Amazon Warehouse,1.7,24x8x23,In Stock
ASIN_036236,Mobil Automotive Product 36236,Automotive,Mobil,676.86,358.29,47.1,4.5,25,10,78,True,2024-09-10,Third-party,0.55,16x21x13,Limited Stock
ASIN_036237,Huggies Baby Products Product 36237,Baby Products,Huggies,259.9,259.9,0.0,4.8,68,18,33,True,2024-04-28,Amazon Warehouse,0.72,30x25x13,In Stock
ASIN_036238,North Face Sports & Outdoors Product 36238,Sports & Outdoors,North Face,628.1,628.1,0.0,4.9,84,14,66,True,2024-10-16,Amazon,1.79,16x48x12,Pre-order
ASIN_036239,Nike Clothing Product 36239,Clothing,Nike,82.83,82.83,0.0,4.6,81,14,90,True,2024-05-23,Third-party,0.91,8x19x11,Pre-order
ASIN_036240,Adidas Clothing Product 36240,Clothing,Adidas,110.84,88.45,20.2,4.9,15,5,94,True,2023-06-23,Amazon Warehouse,1.05,27x10x28,Limited Stock
ASIN_036241,Pampers Baby Products Product 36241,Baby Products,Pampers,22.31,13.04,41.6,4.2,82,11,92,False,2023-03-21,Amazon Warehouse,0.11,38x23x15,Limited Stock
ASIN_036242,Under Armour Sports & Outdoors Product 36242,Sports & Outdoors,Under Armour,593.08,460.7,22.3,4.9,101,20,188,True,2023-01-30,Amazon,2.02,44x25x25,Limited Stock
ASIN_036243,Neutrogena Beauty & Personal Care Product 36243,Beauty & Personal Care,Neutrogena,14.75,11.33,23.2,4.3,124,14,441,True,2024-06-28,Amazon,3.68,21x5x27,Limited Stock
ASIN_036244,KONG Pet Supplies Product 36244,Pet Supplies,KONG,141.18,141.18,0.0,3.8,1,2,61,True,2024-10-09,Amazon,0.33,9x49x22,Limited Stock
ASIN_036245,Hill's Pet Supplies Product 36245,Pet Supplies,Hill's,45.28,35.69,21.2,2.8,0,2,70,False,2023-02-05,Amazon Warehouse,0.29,41x20x8,Pre-order
ASIN_036246,Tommy Hilfiger Clothing Product 36246,Clothing,Tommy Hilfiger,109.68,109.68,0.0,4.6,77,11,28,True,2023-07-17,Third-party,0.83,49x26x16,Limited Stock
ASIN_036247,Fisher-Price Toys & Games Product 36247,Toys & Games,Fisher-Price,116.79,116.79,0.0,4.4,69,5,28,False,2023-10-26,Amazon Warehouse,5.98,41x35x25,Pre-order
ASIN_036248,Dell Electronics Product 36248,Electronics,Dell,1566.41,1566.41,0.0,4.7,66,7,50,True,2023-01-29,Amazon Warehouse,1.81,37x40x20,Limited Stock
ASIN_036249,P&G Health & Household Product 36249,Health & Household,P&G,60.34,60.34,0.0,4.1,196,14,483,True,2024-02-11,Amazon Warehouse,1.18,40x17x24,Pre-order
ASIN_036250,HarperCollins Books Product 36250,Books,HarperCollins,38.54,38.54,0.0,4.9,271,81,255,False,2023-11-03,Amazon,7.2,41x23x5,Limited Stock
ASIN_036251,Adidas Sports & Outdoors Product 36251,Sports & Outdoors,Adidas,59.09,59.09,0.0,3.5,61,7,19,False,2024-04-09,Amazon,0.92,8x43x6,Limited Stock
ASIN_036252,Samsung Electronics Product 36252,Electronics,Samsung,545.86,545.86,0.0,4.5,338,66,282,True,2024-06-23,Amazon Warehouse,4.78,38x32x13,Limited Stock
ASIN_036253,Blue Buffalo Pet Supplies Product 36253,Pet Supplies,Blue Buffalo,52.68,52.68,0.0,3.4,51,3,96,True,2024-07-14,Amazon,0.41,32x17x6,Limited Stock
ASIN_036254,Colgate Health & Household Product 36254,Health & Household,Colgate,90.0,47.64,47.1,3.5,15,3,81,False,2024-04-28,Amazon Warehouse,0.51,47x29x4,Pre-order
ASIN_036255,North Face Sports & Outdoors Product 36255,Sports & Outdoors,North Face,159.46,159.46,0.0,4.7,73,14,32,True,2023-12-28,Third-party,4.91,31x24x7,In Stock
ASIN_036256,Miracle-Gro Garden & Outdoor Product 36256,Garden & Outdoor,Miracle-Gro,473.96,473.96,0.0,4.3,133,12,180,False,2023-06-16,Third-party,0.85,45x44x23,Limited Stock
ASIN_036257,Fisher-Price Baby Products Product 36257,Baby Products,Fisher-Price,35.15,18.49,47.4,4.5,42,14,20,True,2023-03-30,Third-party,0.6,49x16x17,Pre-order
ASIN_036258,Neutrogena Beauty & Personal Care Product 36258,Beauty & Personal Care,Neutrogena,148.35,148.35,0.0,4.2,128,12,463,False,2024-10-23,Third-party,0.57,27x6x12,Limited Stock
ASIN_036259,Random House Books Product 36259,Books,Random House,49.05,49.05,0.0,4.6,73,15,85,True,2024-01-28,Third-party,3.28,15x33x5,In Stock
ASIN_036260,Gap Clothing Product 36260,Clothing,Gap,64.32,64.32,0.0,4.4,104,4,384,True,2023-06-16,Amazon Warehouse,1.15,12x14x21,In Stock
ASIN_036261,Pampers Baby Products Product 36261,Baby Products,Pampers,172.31,172.31,0.0,4.6,194,70,323,True,2023-11-02,Amazon Warehouse,5.37,7x41x4,In Stock
ASIN_036262,Unilever Health & Household Product 36262,Health & Household,Unilever,90.71,71.83,20.8,4.3,139,21,391,True,2023-11-24,Amazon Warehouse,1.64,11x45x22,Limited Stock
ASIN_036263,Apple Electronics Product 36263,Electronics,Apple,1135.86,1135.86,0.0,4.3,294,27,114,False,2024-10-28,Amazon,1.96,39x13x22,Limited Stock
ASIN_036264,Hasbro Toys & Games Product 36264,Toys & Games,Hasbro,17.44,13.77,21.0,3.8,31,3,89,True,2024-03-27,Amazon,1.53,39x23x18,Pre-order
ASIN_036265,Maybelline Beauty & Personal Care Product 36265,Beauty & Personal Care,Maybelline,120.22,120.22,0.0,4.9,28,7,46,True,2023-09-09,Third-party,1.31,18x7x12,Pre-order
ASIN_036266,Colgate Health & Household Product 36266,Health & Household,Colgate,79.75,79.75,0.0,4.0,1,2,24,True,2024-08-09,Third-party,0.58,17x46x13,Limited Stock
ASIN_036267,Columbia Sports & Outdoors Product 36267,Sports & Outdoors,Columbia,27.63,27.63,0.0,4.6,45,7,84,True,2023-12-17,Third-party,1.48,27x45x13,In Stock
ASIN_036268,KitchenAid Home & Kitchen Product 36268,Home & Kitchen,KitchenAid,327.57,327.57,0.0,4.0,26,1,39,True,2023-05-17,Amazon,1.83,45x16x17,Pre-order
ASIN_036269,Blue Buffalo Pet Supplies Product 36269,Pet Supplies,Blue Buffalo,30.45,30.45,0.0,3.9,6,0,26,False,2024-12-18,Third-party,3.99,41x16x23,Pre-order
ASIN_036270,HP Electronics Product 36270,Electronics,HP,1648.38,1648.38,0.0,4.1,50,7,97,True,2023-10-27,Amazon,1.49,31x7x24,In Stock
ASIN_036271,Pedigree Pet Supplies Product 36271,Pet Supplies,Pedigree,119.25,119.25,0.0,4.8,97,24,32,True,2023-03-10,Amazon,0.8,25x22x17,In Stock
ASIN_036272,HarperCollins Books Product 36272,Books,HarperCollins,47.41,47.41,0.0,4.4,96,11,39,True,2023-07-14,Third-party,3.51,16x37x16,Pre-order
ASIN_036273,KONG Pet Supplies Product 36273,Pet Supplies,KONG,95.84,95.84,0.0,4.1,36,5,62,True,2024-12-27,Amazon Warehouse,4.26,44x5x8,In Stock
ASIN_036274,Blue Buffalo Pet Supplies Product 36274,Pet Supplies,Blue Buffalo,190.03,114.97,39.5,4.5,263,75,182,False,2024-08-19,Third-party,0.18,47x44x8,Pre-order
ASIN_036275,Olay Beauty & Personal Care Product 36275,Beauty & Personal Care,Olay,31.21,31.21,0.0,3.1,55,9,14,True,2024-07-19,Third-party,4.0,44x42x14,Pre-order
ASIN_036276,STP Automotive Product 36276,Automotive,STP,216.76,161.8,25.4,3.3,18,1,43,True,2023-10-08,Amazon Warehouse,0.18,21x11x14,Pre-order
ASIN_036277,Miracle-Gro Garden & Outdoor Product 36277,Garden & Outdoor,Miracle-Gro,96.99,84.04,13.4,3.3,4,0,20,True,2024-10-03,Amazon,3.04,5x40x27,In Stock
ASIN_036278,Gap Clothing Product 36278,Clothing,Gap,172.92,172.92,0.0,4.6,193,27,90,False,2024-08-28,Amazon,0.37,42x24x14,Pre-order
ASIN_036279,Nike Sports & Outdoors Product 36279,Sports & Outdoors,Nike,600.64,511.29,14.9,4.4,20,5,96,False,2024-11-12,Amazon,2.31,12x21x28,Pre-order
ASIN_036280,Pedigree Pet Supplies Product 36280,Pet Supplies,Pedigree,47.65,47.65,0.0,3.7,31,4,31,False,2024-12-11,Third-party,0.86,30x34x6,Pre-order
ASIN_036281,Miracle-Gro Garden & Outdoor Product 36281,Garden & Outdoor,Miracle-Gro,55.41,55.41,0.0,4.3,111,9,227,True,2024-03-22,Third-party,0.31,11x6x15,Pre-order
ASIN_036282,Cuisinart Home & Kitchen Product 36282,Home & Kitchen,Cuisinart,204.29,204.29,0.0,4.5,25,5,85,True,2023-04-08,Third-party,1.41,20x37x27,In Stock
ASIN_036283,Colgate Health & Household Product 36283,Health & Household,Colgate,27.21,27.21,0.0,4.9,60,18,99,True,2023-06-05,Third-party,8.47,18x36x10,Limited Stock
ASIN_036284,Bosch Automotive Product 36284,Automotive,Bosch,885.22,885.22,0.0,3.1,12,1,45,True,2024-02-15,Amazon,0.78,33x29x6,In Stock
ASIN_036285,North Face Sports & Outdoors Product 36285,Sports & Outdoors,North Face,520.95,306.24,41.2,3.7,2,5,42,True,2024-01-04,Amazon,0.52,42x26x8,Limited Stock
ASIN_036286,LG Electronics Product 36286,Electronics,LG,493.72,320.54,35.1,3.9,31,3,23,True,2023-01-02,Amazon Warehouse,0.83,34x41x17,Pre-order
ASIN_036287,Olay Beauty & Personal Care Product 36287,Beauty & Personal Care,Olay,91.34,72.36,20.8,3.6,19,3,32,True,2023-11-17,Third-party,5.88,11x23x4,In Stock
ASIN_036288,Levi's Clothing Product 36288,Clothing,Levi's,201.99,147.95,26.8,3.9,34,6,36,True,2024-01-18,Third-party,1.08,26x23x4,In Stock
ASIN_036289,Columbia Sports & Outdoors Product 36289,Sports & Outdoors,Columbia,219.04,219.04,0.0,3.8,5,1,26,True,2024-11-07,Amazon Warehouse,3.03,33x33x26,Limited Stock
ASIN_036290,Cuisinart Home & Kitchen Product 36290,Home & Kitchen,Cuisinart,371.51,371.51,0.0,3.6,138,8,188,True,2024-11-18,Amazon,0.45,47x33x27,In Stock
ASIN_036291,Levi's Clothing Product 36291,Clothing,Levi's,127.61,127.61,0.0,4.5,110,20,149,True,2023-05-19,Amazon,0.84,34x43x5,In Stock
ASIN_036292,LEGO Toys & Games Product 36292,Toys & Games,LEGO,45.8,45.8,0.0,4.3,0,1,92,True,2023-11-01,Third-party,0.59,28x13x23,Limited Stock
ASIN_036293,Nikon Electronics Product 36293,Electronics,Nikon,1573.14,1573.14,0.0,4.0,25,2,31,True,2023-04-26,Third-party,4.35,11x17x15,In Stock
ASIN_036294,Maybelline Beauty & Personal Care Product 36294,Beauty & Personal Care,Maybelline,109.44,109.44,0.0,4.9,54,3,31,True,2023-11-02,Amazon Warehouse,5.36,40x18x5,In Stock
ASIN_036295,Olay Beauty & Personal Care Product 36295,Beauty & Personal Care,Olay,26.94,26.94,0.0,4.1,54,7,35,False,2023-06-04,Amazon,1.94,43x30x14,Limited Stock
ASIN_036296,Worx Garden & Outdoor Product 36296,Garden & Outdoor,Worx,65.19,65.19,0.0,4.7,10,2,96,True,2023-03-26,Third-party,3.65,16x25x3,Pre-order
ASIN_036297,Chemical Guys Automotive Product 36297,Automotive,Chemical Guys,302.52,271.34,10.3,4.2,58,4,35,True,2023-03-11,Third-party,0.42,41x31x3,Pre-order
ASIN_036298,Colgate Health & Household Product 36298,Health & Household,Colgate,36.89,36.89,0.0,4.7,10,4,28,True,2024-02-26,Amazon,3.49,13x16x8,Pre-order
ASIN_036299,Neutrogena Beauty & Personal Care Product 36299,Beauty & Personal Care,Neutrogena,133.88,133.88,0.0,4.0,192,10,363,True,2023-07-21,Amazon Warehouse,1.74,12x44x7,Pre-order
ASIN_036300,Tommy Hilfiger Clothing Product 36300,Clothing,Tommy Hilfiger,102.68,102.68,0.0,3.7,65,10,95,False,2023-01-05,Amazon Warehouse,3.59,39x19x27,In Stock
ASIN_036301,Miracle-Gro Garden & Outdoor Product 36301,Garden & Outdoor,Miracle-Gro,209.81,209.81,0.0,4.3,726,75,1142,True,2023-01-11,Amazon,4.78,38x37x11,In Stock
ASIN_036302,Unilever Health & Household Product 36302,Health & Household,Unilever,62.67,62.67,0.0,4.9,192,24,249,True,2024-06-02,Amazon,0.27,24x6x15,Limited Stock
ASIN_036303,Playmobil Toys & Games Product 36303,Toys & Games,Playmobil,58.61,55.57,5.2,4.3,39,5,63,True,2023-04-18,Third-party,3.92,17x38x5,Pre-order
ASIN_036304,L'Oreal Beauty & Personal Care Product 36304,Beauty & Personal Care,L'Oreal,65.3,65.3,0.0,4.4,57,5,36,False,2024-02-19,Amazon Warehouse,1.97,12x41x25,Pre-order
ASIN_036305,Worx Garden & Outdoor Product 36305,Garden & Outdoor,Worx,445.86,445.86,0.0,3.6,16,4,79,True,2024-10-15,Third-party,0.62,5x9x12,Pre-order
ASIN_036306,Nike Sports & Outdoors Product 36306,Sports & Outdoors,Nike,274.29,274.29,0.0,4.0,112,16,288,True,2024-06-01,Amazon,0.74,10x18x27,Limited Stock
ASIN_036307,LEGO Toys & Games Product 36307,Toys & Games,LEGO,164.44,164.44,0.0,3.3,1,1,76,False,2023-03-27,Third-party,1.08,20x25x10,Pre-order
ASIN_036308,Hill's Pet Supplies Product 36308,Pet Supplies,Hill's,10.05,5.72,43.1,4.2,20,1,40,False,2023-09-11,Amazon,0.44,37x20x5,Pre-order
ASIN_036309,Levi's Clothing Product 36309,Clothing,Levi's,286.5,286.5,0.0,4.3,52,6,88,True,2024-10-20,Third-party,2.99,28x37x8,Limited Stock
ASIN_036310,Purina Pet Supplies Product 36310,Pet Supplies,Purina,168.81,158.84,5.9,4.6,83,30,95,False,2023-04-12,Amazon,3.69,29x5x7,Limited Stock
ASIN_036311,Mattel Toys & Games Product 36311,Toys & Games,Mattel,160.11,143.05,10.7,4.6,18,2,38,True,2023-03-05,Third-party,0.22,49x48x26,Limited Stock
ASIN_036312,Johnson & Johnson Health & Household Product 36312,Health & Household,Johnson & Johnson,59.31,44.45,25.1,3.8,92,13,73,False,2024-01-21,Third-party,2.28,27x21x21,Pre-order
ASIN_036313,Chemical Guys Automotive Product 36313,Automotive,Chemical Guys,181.81,181.81,0.0,4.3,86,14,78,False,2023-01-15,Amazon Warehouse,1.59,27x11x7,In Stock
ASIN_036314,Colgate Health & Household Product 36314,Health & Household,Colgate,21.65,21.65,0.0,4.6,17,0,19,False,2023-01-22,Amazon,1.8,9x18x20,Pre-order
ASIN_036315,KONG Pet Supplies Product 36315,Pet Supplies,KONG,10.39,10.39,0.0,3.7,13,1,12,True,2024-05-29,Amazon Warehouse,0.13,44x6x3,Pre-order
ASIN_036316,Bosch Automotive Product 36316,Automotive,Bosch,744.72,744.72,0.0,3.3,14,2,95,True,2023-04-10,Third-party,1.65,16x33x17,In Stock
ASIN_036317,Olay Beauty & Personal Care Product 36317,Beauty & Personal Care,Olay,38.67,38.67,0.0,4.5,16,3,33,True,2023-08-14,Amazon Warehouse,3.03,37x7x21,In Stock
ASIN_036318,North Face Sports & Outdoors Product 36318,Sports & Outdoors,North Face,149.17,149.17,0.0,4.6,70,15,36,False,2024-08-22,Amazon Warehouse,2.71,9x30x8,In Stock
ASIN_036319,Pedigree Pet Supplies Product 36319,Pet Supplies,Pedigree,135.37,135.37,0.0,4.4,61,8,76,False,2023-02-05,Amazon Warehouse,3.73,23x48x21,Limited Stock
ASIN_036320,Instant Pot Home & Kitchen Product 36320,Home & Kitchen,Instant Pot,198.05,132.81,32.9,3.5,0,0,22,False,2023-10-29,Amazon Warehouse,0.45,42x5x23,In Stock
ASIN_036321,Simon & Schuster Books Product 36321,Books,Simon & Schuster,49.61,46.45,6.4,3.8,19,2,63,True,2023-09-26,Amazon Warehouse,1.66,33x10x22,Pre-order
ASIN_036322,Johnson & Johnson Health & Household Product 36322,Health & Household,Johnson & Johnson,85.95,85.95,0.0,4.8,1,3,17,True,2023-07-10,Third-party,6.36,31x43x8,Pre-order
ASIN_036323,Castrol Automotive Product 36323,Automotive,Castrol,199.05,140.81,29.3,3.7,75,15,30,True,2024-01-11,Third-party,0.35,46x7x19,In Stock
ASIN_036324,Apple Electronics Product 36324,Electronics,Apple,933.38,933.38,0.0,4.9,229,22,325,True,2023-05-18,Third-party,0.33,33x46x13,Pre-order
ASIN_036325,Huggies Baby Products Product 36325,Baby Products,Huggies,26.42,26.42,0.0,4.7,407,87,98,True,2024-02-04,Third-party,0.1,14x30x25,In Stock
ASIN_036326,Canon Electronics Product 36326,Electronics,Canon,1244.87,633.86,49.1,2.7,1,0,64,False,2024-09-15,Third-party,3.28,21x38x18,Limited Stock
ASIN_036327,Simon & Schuster Books Product 36327,Books,Simon & Schuster,27.91,27.91,0.0,3.8,99,7,63,False,2024-08-01,Amazon,1.1,34x22x11,Limited Stock
ASIN_036328,Random House Books Product 36328,Books,Random House,39.9,39.9,0.0,3.3,70,5,32,True,2024-06-03,Third-party,3.29,13x26x22,In Stock
ASIN_036329,Chicco Baby Products Product 36329,Baby Products,Chicco,87.65,51.13,41.7,4.5,58,23,32,True,2024-07-12,Amazon,1.55,42x35x5,In Stock
ASIN_036330,KONG Pet Supplies Product 36330,Pet Supplies,KONG,51.18,51.18,0.0,2.9,30,2,31,True,2024-12-02,Amazon,1.3,33x34x14,Limited Stock
ASIN_036331,LEGO Toys & Games Product 36331,Toys & Games,LEGO,102.82,94.43,8.2,4.6,92,19,67,True,2024-02-27,Amazon Warehouse,1.75,33x16x28,Limited Stock
ASIN_036332,Sony Electronics Product 36332,Electronics,Sony,903.95,810.95,10.3,4.0,141,24,148,True,2024-01-17,Amazon,2.87,11x26x18,In Stock
ASIN_036333,Tommy Hilfiger Clothing Product 36333,Clothing,Tommy Hilfiger,45.04,45.04,0.0,3.1,129,5,125,True,2023-01-23,Amazon,0.81,28x19x29,In Stock
ASIN_036334,Levi's Clothing Product 36334,Clothing,Levi's,257.4,257.4,0.0,4.1,247,23,400,False,2024-05-24,Amazon Warehouse,1.03,40x7x9,Limited Stock
ASIN_036335,Pampers Baby Products Product 36335,Baby Products,Pampers,148.91,148.91,0.0,3.1,11,2,10,True,2023-10-17,Third-party,1.98,40x18x14,In Stock
ASIN_036336,Fisher-Price Toys & Games Product 36336,Toys & Games,Fisher-Price,170.72,170.72,0.0,4.1,22,1,65,True,2023-11-03,Third-party,0.83,15x23x6,Limited Stock
ASIN_036337,HP Electronics Product 36337,Electronics,HP,1042.54,1042.54,0.0,2.4,3,2,33,False,2024-03-19,Amazon Warehouse,3.1,47x48x29,Pre-order
ASIN_036338,Hasbro Toys & Games Product 36338,Toys & Games,Hasbro,59.44,47.89,19.4,4.9,22,2,72,False,2023-05-11,Amazon,0.57,16x23x26,In Stock
ASIN_036339,KitchenAid Home & Kitchen Product 36339,Home & Kitchen,KitchenAid,199.57,199.57,0.0,3.9,12,0,94,False,2024-05-31,Amazon Warehouse,1.54,28x40x23,Pre-order
ASIN_036340,Scotts Garden & Outdoor Product 36340,Garden & Outdoor,Scotts,508.05,508.05,0.0,4.5,169,36,117,False,2023-12-19,Amazon Warehouse,1.09,29x45x15,Pre-order
ASIN_036341,Under Armour Sports & Outdoors Product 36341,Sports & Outdoors,Under Armour,784.35,784.35,0.0,3.9,123,12,130,False,2024-05-05,Amazon,0.16,23x29x12,Limited Stock
ASIN_036342,Mobil Automotive Product 36342,Automotive,Mobil,120.25,120.25,0.0,4.8,47,18,58,False,2024-05-15,Amazon Warehouse,0.28,32x8x19,Limited Stock
ASIN_036343,Pyrex Home & Kitchen Product 36343,Home & Kitchen,Pyrex,237.66,127.45,46.4,3.9,6,3,64,False,2024-09-22,Amazon,3.57,29x33x17,In Stock
ASIN_036344,Olay Beauty & Personal Care Product 36344,Beauty & Personal Care,Olay,142.39,142.39,0.0,4.4,193,14,177,False,2024-06-15,Amazon Warehouse,1.04,12x9x7,Pre-order
ASIN_036345,Nike Clothing Product 36345,Clothing,Nike,19.52,17.01,12.9,4.3,10,0,88,False,2023-03-06,Third-party,3.33,29x19x8,In Stock
ASIN_036346,Scotts Garden & Outdoor Product 36346,Garden & Outdoor,Scotts,592.51,415.48,29.9,3.4,88,24,39,True,2023-03-13,Amazon,2.64,19x33x20,In Stock
ASIN_036347,Pyrex Home & Kitchen Product 36347,Home & Kitchen,Pyrex,29.9,29.9,0.0,4.6,68,19,72,True,2024-06-10,Third-party,1.66,11x5x21,In Stock
ASIN_036348,Unilever Health & Household Product 36348,Health & Household,Unilever,35.68,23.1,35.3,4.0,50,4,12,True,2024-11-11,Amazon Warehouse,0.48,39x49x7,In Stock
ASIN_036349,Samsung Electronics Product 36349,Electronics,Samsung,407.88,407.88,0.0,4.3,360,35,342,True,2024-12-25,Amazon Warehouse,2.3,8x29x16,In Stock
ASIN_036350,L'Oreal Beauty & Personal Care Product 36350,Beauty & Personal Care,L'Oreal,147.83,147.83,0.0,4.4,120,11,386,True,2024-03-16,Amazon,2.9,12x18x29,Pre-order
ASIN_036351,Chicco Baby Products Product 36351,Baby Products,Chicco,89.77,89.77,0.0,3.3,8,0,47,False,2023-06-01,Amazon,1.77,48x20x27,In Stock
ASIN_036352,LG Electronics Product 36352,Electronics,LG,1473.54,1473.54,0.0,4.8,5,4,14,True,2023-07-28,Amazon,1.62,5x46x28,Pre-order
ASIN_036353,Apple Electronics Product 36353,Electronics,Apple,508.74,352.77,30.7,4.4,69,15,15,True,2023-04-02,Third-party,2.89,38x5x8,Pre-order
ASIN_036354,Miracle-Gro Garden & Outdoor Product 36354,Garden & Outdoor,Miracle-Gro,376.9,376.9,0.0,4.4,161,21,481,True,2024-07-14,Amazon Warehouse,0.2,7x20x15,In Stock
ASIN_036355,Cuisinart Home & Kitchen Product 36355,Home & Kitchen,Cuisinart,426.92,426.92,0.0,4.1,125,10,457,True,2024-01-07,Amazon,2.87,33x24x10,In Stock
ASIN_036356,Pampers Baby Products Product 36356,Baby Products,Pampers,149.82,149.82,0.0,3.8,43,9,53,True,2023-07-31,Amazon,1.78,28x40x10,Limited Stock
ASIN_036357,KONG Pet Supplies Product 36357,Pet Supplies,KONG,17.36,17.36,0.0,4.3,76,6,14,True,2023-07-28,Amazon,1.82,23x35x14,In Stock
ASIN_036358,LG Electronics Product 36358,Electronics,LG,378.24,378.24,0.0,4.6,68,7,32,True,2024-03-02,Third-party,2.34,33x43x15,In Stock
ASIN_036359,Columbia Sports & Outdoors Product 36359,Sports & Outdoors,Columbia,262.99,262.99,0.0,4.6,123,22,363,True,2023-09-24,Amazon Warehouse,2.3,30x42x19,Limited Stock
ASIN_036360,Castrol Automotive Product 36360,Automotive,Castrol,103.61,103.61,0.0,4.4,14,2,66,True,2024-11-24,Amazon,1.04,19x25x28,Limited Stock
ASIN_036361,Neutrogena Beauty & Personal Care Product 36361,Beauty & Personal Care,Neutrogena,71.48,71.48,0.0,4.6,51,6,50,True,2023-01-30,Third-party,1.07,18x42x5,In Stock
ASIN_036362,Adidas Sports & Outdoors Product 36362,Sports & Outdoors,Adidas,59.24,59.24,0.0,3.9,34,6,35,False,2023-09-14,Third-party,0.22,5x5x19,Limited Stock
ASIN_036363,Johnson & Johnson Health & Household Product 36363,Health & Household,Johnson & Johnson,24.64,24.64,0.0,4.5,389,70,259,True,2023-04-09,Amazon Warehouse,5.79,9x24x9,In Stock
